text,airline_sentiment
"@AmericanAir @MattThomasNews When did American Airlines start flying to and from Siberia? Wait, this is the USA? Oy!",neutral
@AmericanAir followback,neutral
"@AmericanAir Hahaha.... ""Meanwhile in Russia....""",neutral
"@AmericanAir is that the ""record locator""?",neutral
@AmericanAir no. Prebook flight for wife's 40th bday in NO. I recently have had surgery and can't travel. Won't let another go in my place,neutral
@AmericanAir DM sent,neutral
@AmericanAir okay. I just sent it.,neutral
"@AmericanAir I'd like to explore both options, and what the cost might be to change the date and destination.",neutral
"@AmericanAir #AmericanView
The view of Oregon from seat 31F, flight AA1469 2/22/15 http://t.co/t9JBN9WZtq",neutral
@AmericanAir I need some help. My record locator is bringing up TWO different flights in your system. One op by AA &amp; one from US Airways.,neutral
@AmericanAir dmed back,neutral
"Yessir RT “@AmericanAir: @yourlocalnyer Good morning, Rob. We're showing the flight to sunny Mexico just pushed off the gate.”",neutral
@AmericanAir need help on a reservation. Can you follow so that I can DM details? Thanks!,neutral
@AmericanAir need help changing a flight. Please dm,neutral
@AmericanAir Will my us air points now be combined with yours?,neutral
@AmericanAir research buddy. Read my previous tweets and get some context.,neutral
@AmericanAir is 2513 and 1555 on time or Cancelled Flightled?,neutral
@AmericanAir done.,neutral
@AmericanAir would it be possible to change my flight on your website? Many thanks,neutral
@AmericanAir this receipt doesn't show the evoucher value nor does it mention having used an evoucher,neutral
@AmericanAir  that's what I am hoping for,neutral
@AmericanAir dmed the name,neutral
@AmericanAir flight 353,neutral
@AmericanAir I need help Cancelled Flighting an upcoming flight made with AAdvantage miles. Record locator HFJKTO. Can someone please assist?,neutral
@AmericanAir Lost black wallet at #DallasAirport.I was on flight 2208 to CLE.Would appreciate ur help. Last I used it at @Starbucks on A20.,neutral
"@AmericanAir Thank you, but I'll be Cancelled Flighting my return flight, as I've already rebooked with another airline so I can get home today.",neutral
@AmericanAir fl 249 to DFW is leaving Newark on time but is going to Nashville first.  Will I get stuck in Nashville?,neutral
@AmericanAir why is it from June 1 thru December 31 there are no bus/first milesaaver awards available from cun to nyc? #Explain #whyfly,neutral
"@AmericanAir its only 1500 characters, i will respond via formal letter. Trust me, I have plenty to say.",neutral
@AmericanAir the saga continues..,neutral
@AmericanAir could you guys follow me so I can dm yall please,neutral
"@AmericanAir two were non revs, right?",neutral
@AmericanAir check your DM please,neutral
@AmericanAir can you tell me why flight 1542 from dfw to phl was Cancelled Flightled for tomorrow?,neutral
@AmericanAir how we looking? We going to be able to get out on time? #flight353,neutral
@AmericanAir thank you,neutral
"@AmericanAir I sent you a DM, can you please help.",neutral
@AmericanAir Please follow me.,neutral
@AmericanAir Any way that we could look at other options for today?,neutral
@AmericanAir I saw it finally come through on the mobile app. However it's for tomorrow and I have meetings tonight that I'm trying to make.,neutral
@AmericanAir I meant can you use the 50k bonus sign up mileage for Alaska flights or only American?,neutral
@AmericanAir please confirm 2917 from CID-DFW at 11:30 departure will be/is Cancelled Flighted. Don't want to make the hour drive!,neutral
@AmericanAir #oaaret is our flight Cancelled Flightled?,neutral
"@AmericanAir good morning, please let me know if I will be able to get those luggage tags.   Tx!",neutral
@AmericanAir @Delta @VirginAtlantic I need a vacation from all this ice! http://t.co/45kTsSK18J,neutral
@AmericanAir how are the runways at DFW? Will you be flying Late Flightr today? Thanks.,neutral
@AmericanAir at LAX &amp; just got off the phone w/reservations. Every flight that'd get me to BOS before 11 am tmrw is apparently unavailable 😐,neutral
@AmericanAir are you anticipating weather-reLate Flightd Cancelled Flightations for afternoon departures out of AUS today?,neutral
@AmericanAir No worries. Don't blame you for weather.,neutral
@AmericanAir I need to be back in Cleveland as early as possible tomorrow,neutral
@AmericanAir - trying to track down backs for two of my attendees #help,neutral
@AmericanAir does that mean my ktn is not in my reservation?,neutral
@AmericanAir I just sent a DM,neutral
"@AmericanAir I hear #Delta is offering 2,500 miles to frequent flyers if their bags doesn't come out within 20 minutes of landing thoughts?",neutral
@AmericanAir is there anyone online that can help... the flight leaves in 3 hrs,neutral
@AmericanAir do you know if there is wifi on this flight? If so how much is it? Thank you :-),neutral
@AmericanAir Will 2396 be Cancelled Flightled tonight?,neutral
@AmericanAir is DFW accepting any arrivals or departures today?,neutral
"@AmericanAir Is it true, as FAs are saying, that you have no way to collect money from passengers (after door closing) who want a MCE seat?",neutral
"@AmericanAir Sorry, what equipment? Have the passengers been allowed to return to the plane?",neutral
@AmericanAir  @SouthwestAir  — Y'all will like this one. http://t.co/hF8aJZ4ffl,neutral
@AmericanAir thank you...I know it's a busy for you today but any help would be appreciated...,neutral
@AmericanAir .. UMM hello?,neutral
@AmericanAir QSVGRU when would the next flight arrive?,neutral
@AmericanAir hi do you have a phone number to ring from uk regarding claim for our Late Flight flight departure claim amount agreed just had no,neutral
"@AmericanAir , CHECK DM PLEASE!",neutral
"@AmericanAir got a callback at 1 am, took care of it. thanks.",neutral
@AmericanAir is flight 2413 to LA delayed?,neutral
"@AmericanAir Hello ! I cannot register for my tomorrow flight from Paris to Las Vegas ""This feature is currently unavailable"" appears ?",neutral
@AmericanAir When did they start to sell water @AdmiralsClub ?,neutral
"@AmericanAir Hi guys, can you tell me what the emergency is for #AA65 diverting to #Heathrow from Zurich-New York? Thanks, John.",neutral
"@AmericanAir we have been rebooked due to weather, but need to change our reservation and fly on the 24th, instead of the 23rd.",neutral
@AmericanAir Can you respond to my DM?,neutral
@AmericanAir airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,neutral
@AmericanAir if you could let me know where I'm staying tonight (if you've booked anything) that would be great. Do I have to go to the,neutral
@AmericanAir what terminal LHR for aa5/BA1506? Doesn't say in boarding pass,neutral
@AmericanAir More or less - after a night in a party hotel - no sleep and a 5:30 am rebook- on our way back to PHL http://t.co/4G0K0z2rei,neutral
@AmericanAir Hi. I have KOA-LAX-PHL-ORD booked as a 1-way savr awrd. If I called to chnge it to KOA-LAX-PHX-ORD would I have to pay any fees,neutral
@AmericanAir can you use the aa credit platinum select world mastercard for Alaska flights?  Or just american?,neutral
@AmericanAir Why did  AA973 return to JFK? Thanks :),neutral
"@AmericanAir please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer",neutral
@AmericanAir Reebooked for tomorrow in AA 1389 LV-DFW at 810 am arriving 12.50pm; still open this flight?,neutral
@AmericanAir Can you check on he status of my EXP membership card? Need the physical card to access some international lounges soon.,neutral
@AmericanAir 235.  We made it to Seattle...,neutral
@AmericanAir can you please connect these two reservations together and also add a child in a lap. KEVOLT and SOZLDJ march 1. Thanks,neutral
"@AmericanAir will do. I'd think, though, that a literally identical itinerary to your sample itineraries would work - maybe need to update?",neutral
"@AmericanAir would like to talk to someone, please follow.",neutral
@AmericanAir @Nashinmypants lmao this is so funny,neutral
@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!,neutral
@AmericanAir I left something on my flight from ORD to SFO earlier today and believe it's on the plane back at ORD now. Please help.,neutral
@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?,neutral
@AmericanAir 48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.,neutral
@AmericanAir probably had money on @BensonHenderson they said to hell with @Cowboycerrone lol,neutral
@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,neutral
@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?,neutral
@AmericanAir what's the status of flights for Tuesday out of Dallas??,neutral
@AmericanAir Thank you for the response.  When I book I've tried my AA number and my US Airways number and each time it doesn't pick it up,neutral
@AmericanAir flights out of Dallas on Tuesday are not going to be Cancelled Flightled correct?,neutral
@AmericanAir flight number #2386,neutral
@AmericanAir it looks like a mistake,neutral
@AmericanAir at the gate when I get off the plane?,neutral
@AmericanAir can you take care @Cowboycerrone please.  Thanks,neutral
@AmericanAir no worries you're swamped I know just dmd back THANK U,neutral
@AmericanAir done. I hope you can offer something.,neutral
@AmericanAir  my fly is 1579  if do you have some news,neutral
@AmericanAir online flight notification is down.,neutral
"@AmericanAir flight 1388 tomorrow 5:15 am, status please, thanks",neutral
@AmericanAir any luck?,neutral
@AmericanAir Group Cancelled Flights close to a thousand #flights Monday http://t.co/v1RADYKEP2,neutral
"@AmericanAir looking for status of flight 1388 schedule for 5:15 am tomorrow morning, thank you",neutral
"@AmericanAir I already landed! But, if you still care it was 1891. Thanks for the help though!, do you k ow what caused the failure?",neutral
@AmericanAir anything you can do?,neutral
@AmericanAir she doesn't have Twitter.,neutral
"@AmericanAir yea no worries. I'm just going home to Denver. Not your fault, weather sucks bad.",neutral
@AmericanAir what is the status of flight 1675 tomorrow,neutral
@AmericanAir Your logo looks like 3D glasses.,neutral
@AmericanAir Dallas/Fort Worth flight number 5320,neutral
@AmericanAir if you could get the gate crew to help us off FLT 5350 that would be great....,neutral
